MovieID,rating_count,rating_mean,rating_std,rating_min,rating_max,rating_median,Year,Title,movie_age,title_length,era,popularity_level
5834,173,3.867052023121387,1.3293253152593938,1,5,4.0,2003,WWE: Royal Rumble 2003,3,22,modern,low
5835,181,2.5580110497237567,1.0662522215110384,1,5,3.0,2004,Dario Argento's The Card Player,2,31,modern,low
5836,31432,3.1953423262916774,0.9324927603649396,1,5,3.0,2004,Win a Date with Tad Hamilton!,2,29,modern,very_high
5837,18459,4.318164580963216,1.0870253890033088,1,5,5.0,1999,Friends: Season 7,7,17,nineties,very_high
5838,749,2.7890520694259013,0.9664631941123881,1,5,3.0,2003,Black Cadillac,3,14,modern,medium
5839,386,1.9378238341968912,0.9836425441181804,1,5,2.0,1993,Confessions of Sorority Girls,13,29,nineties,medium
5840,4398,4.0566166439290585,1.099434640378972,1,5,4.0,1986,Black Adder II,20,14,eighties,very_high
5841,359,3.3899721448467965,1.092641588847882,1,5,3.0,2002,Julius Caesar,4,13,modern,medium
5842,2252,3.464476021314387,1.0038039780485706,1,5,4.0,2004,Mickey,2,6,modern,high
5843,16917,3.9350357628421113,1.1976963262499898,1,5,4.0,2000,Curb Your Enthusiasm: Season 1,6,30,modern,very_high
5844,620,3.014516129032258,1.0410549474531374,1,5,3.0,2000,Cupid & Cate,6,12,modern,medium
5845,14225,3.8975746924428822,0.8634142310285455,1,5,4.0,1978,Midnight Express,28,16,vintage,very_high
5846,263,2.661596958174905,1.3089272591560248,1,5,2.0,1971,Bay of Blood,35,12,vintage,low
5847,8195,3.5934106162294084,0.9516787688305125,1,5,4.0,1984,A Passage to India,22,18,eighties,very_high
5848,324,3.817901234567901,1.1541501005551549,1,5,4.0,1995,Gunsmith Cats: Bulletproof,11,26,nineties,low
5849,120,3.525,1.229623840821235,1,5,4.0,2004,Superstars of '70s Soul Live,2,28,modern,very_low
5850,98,1.8979591836734695,0.9249106495532737,1,5,2.0,1997,Laser Mission,9,13,nineties,very_low
5851,211,3.4739336492890995,1.0614604383787867,1,5,4.0,2003,The Last Days of the Civil War,3,30,modern,low
5852,96,2.1354166666666665,1.0424646066607492,1,5,2.0,2001,Final Stab,5,10,modern,very_low
5853,1301,2.8693312836279783,1.178586610575682,1,5,3.0,2005,Embedded/Live,1,13,modern,high
5854,15872,3.9592993951612905,0.8674232672237274,1,5,4.0,1967,In the Heat of the Night,39,24,vintage,very_high
5855,109,3.1192660550458715,1.0604399038467027,1,5,3.0,1968,Young Torless,38,13,vintage,very_low
5856,9648,3.576596185737977,1.042349622456308,1,5,4.0,2000,The Princess and the Warrior,6,28,modern,very_high
5857,547,3.279707495429616,0.9685576614680221,1,5,3.0,1992,Citizen Cohn,14,12,nineties,medium
5858,3039,2.366238894373149,1.0543767695375554,1,5,2.0,1993,My Boyfriend's Back,13,19,nineties,high
5859,160,3.11875,1.145798312786725,1,5,3.0,2003,Alibi,3,5,modern,very_low
5860,785,2.8038216560509555,1.2267160694682542,1,5,3.0,2002,September 11,4,12,modern,medium
5861,8950,3.2697206703910613,0.9854735673452003,1,5,3.0,1994,Drop Zone,12,9,nineties,very_high
5862,127318,3.851427135204763,1.104226214505108,1,5,4.0,2000,Memento,6,7,modern,very_high
5863,2604,3.749231950844854,1.1888921912006982,1,5,4.0,1945,The Three Stooges: Curly Classics,61,33,classic,high
5864,542,3.7712177121771218,1.2472750307856622,1,5,4.0,2002,Phish: Live in Vegas,4,20,modern,medium
5865,166,3.4819277108433737,1.1479778878995202,1,5,4.0,2004,ZZ Top: Greatest Hits: The Video Collection,2,43,modern,low
5866,156,2.8461538461538463,1.125389372926006,1,5,3.0,2002,July Rhapsody,4,13,modern,very_low
5867,524,2.9790076335877864,1.1034181933023586,1,5,3.0,1947,Till the Clouds Roll By,59,23,classic,medium
5868,124,3.524193548387097,1.2458954377913334,1,5,4.0,2000,Stephen Sondheim's Putting It Together,6,38,modern,very_low
5869,3103,3.248146954560103,0.9542951269021107,1,5,3.0,2002,The Emperor's New Clothes,4,25,modern,high
5870,503,2.280318091451292,1.2776621680819014,1,5,2.0,2000,Jack Frost 2: Revenge of the Mutant Killer Snowman,6,50,modern,medium
5871,1099,3.6778889899909006,1.3683824703333,1,5,4.0,2004,Barbra Streisand: The Concert: Live at the MGM Grand,2,52,modern,high
5872,122,2.2868852459016393,0.9224429315297928,1,5,2.0,2000,Short: International Release,6,28,modern,very_low
5873,86,2.13953488372093,1.169844541684914,1,5,2.0,2001,L.A.P.D.: To Protect and Serve,5,30,modern,very_low
5874,98,2.683673469387755,1.0009988699491053,1,5,3.0,1996,Element of Doubt,10,16,nineties,very_low
5875,16131,3.6294092120761268,1.0210617800591302,1,5,4.0,1999,The Other Sister,7,16,nineties,very_high
5876,1448,3.5531767955801103,1.1072124504019276,1,5,4.0,1961,Two Women,45,9,vintage,high
5877,2503,3.2636835797043546,1.1691424291942618,1,5,3.0,2000,George Washington,6,17,modern,high
5878,1030,2.8592233009708736,1.2092080224010444,1,5,3.0,1999,Web of Seduction,7,16,nineties,high
5879,102,3.127450980392157,1.087021260300627,1,5,3.0,1989,Document of the Dead,17,20,eighties,very_low
5880,200,3.77,1.2669355264340427,1,5,4.0,2004,The DC Video (Deluxe Edition),2,29,modern,low
5881,6085,3.6701725554642564,1.1540623956072573,1,5,4.0,2001,Lagaan,5,6,modern,very_high
5882,18440,3.34441431670282,0.9905903809424915,1,5,3.0,1992,Medicine Man,14,12,nineties,very_high
5883,573,3.5532286212914483,1.1614634841068634,1,5,4.0,1999,My Voyage to Italy,7,18,nineties,medium
5884,6148,3.763175016265452,1.0364421209111403,1,5,4.0,1999,Saturday Night Live: The Best of Mike Myers,7,43,nineties,very_high
5885,152,3.0328947368421053,1.1590002723167905,1,5,3.0,2004,Hello Kitty & Friends,2,21,modern,very_low
5886,8828,4.252945174444948,0.9508228312136462,1,5,5.0,2000,The X-Files: Season 3,6,21,modern,very_high
5887,338,3.8816568047337277,1.207378738822037,1,5,4.0,2000,Banner of the Stars II,6,22,modern,low
5888,2418,4.052936311000827,0.9616614691319553,1,5,4.0,1986,Cheers: Season 5,20,16,eighties,high
5889,294,2.8843537414965987,1.054921874419759,1,5,3.0,2000,Love Come Down,6,14,modern,low
5890,3077,2.7133571660708484,1.1370891447776483,1,5,3.0,1985,Transylvania 6-5000,21,19,eighties,high
5891,1122,3.2023172905525845,1.1026988119959635,1,5,3.0,1999,Grey Owl,7,8,nineties,high
5892,656,3.893292682926829,1.2134931521176597,1,5,4.0,2005,WWE: Wrestlemania 21,1,20,modern,medium
5893,1138,2.617750439367311,1.0361629376479011,1,5,3.0,2001,Lost Voyage,5,11,modern,high
5894,4654,2.9993553932101418,1.1316707631355256,1,5,3.0,1993,Hard Target,13,11,nineties,very_high
5895,19246,3.4452873324327133,0.9625863543248625,1,5,3.0,2001,The Majestic,5,12,modern,very_high
5896,1874,3.495197438633938,1.1787531706618133,1,5,4.0,2001,Winning London,5,14,modern,high
5897,20011,3.0710109439808106,1.1170858212617858,1,5,3.0,2003,Jeepers Creepers 2,3,18,modern,very_high
5898,1033,3.9748305905130685,1.0717232353419608,1,5,4.0,1992,Mystery Science Theater 3000: Hercules Against the Moon Men,14,59,nineties,high
5899,5294,3.5362674726105023,0.9122191117138891,1,5,4.0,1991,Rush,15,4,nineties,very_high
5900,840,3.1619047619047618,1.1271812134431427,1,5,3.0,1999,Cleopatra,7,9,nineties,medium
5901,133,3.6842105263157894,1.110339976959225,1,5,4.0,2004,The Forgetting: A Portrait of Alzheimer's,2,41,modern,very_low
5902,335,2.5970149253731343,1.1006217825210443,1,5,3.0,2002,R.S.V.P.,4,8,modern,low
5903,2594,2.9672320740169624,0.9475677200032058,1,5,3.0,1991,The Hard Way,15,12,nineties,high
5904,247,3.48582995951417,1.0509391944736348,1,5,4.0,1962,The Counterfeit Traitor,44,23,vintage,low
5905,117,3.0854700854700856,1.310255631629987,1,5,3.0,1998,The Worst Witch: Miss Cackle's Birthday Surprise,8,48,nineties,very_low
5906,8634,3.2396340050961316,0.8911054650155736,1,5,3.0,1992,Honeymoon in Vegas,14,18,nineties,very_high
5907,1033,3.2729912875121006,1.1709568641231822,1,5,3.0,1956,Godzilla: King of the Monsters,50,30,classic,high
5908,7604,3.5458968963703312,1.0534188019597595,1,5,4.0,1931,Frankenstein / Bride of Frankenstein: The Legacy Collection,75,59,classic,very_high
5909,6176,2.5618523316062176,1.079238928818807,1,5,3.0,2004,Code 46,2,7,modern,very_high
5910,248,3.185483870967742,1.1619259140316625,1,5,3.0,2001,Good Rockin' Tonight: The Legacy of Sun Records,5,47,modern,low
5911,248,2.653225806451613,1.0688398859705097,1,5,3.0,2001,Rudyland,5,8,modern,low
5912,228,3.0921052631578947,1.1966653179331235,1,5,3.0,1990,"I, the Worst of All",16,19,nineties,low
5913,154,3.090909090909091,1.0928384602393229,1,5,3.0,1994,"Snowy River: The McGregor Saga ""The Race""",12,41,nineties,very_low
5914,152,2.9671052631578947,1.2038446312257476,1,5,3.0,1971,Brother John,35,12,vintage,very_low
5915,169,2.242603550295858,1.1676524434937157,1,5,2.0,1987,Slaughterhouse,19,14,eighties,low
5916,180,3.183333333333333,1.3801262997827244,1,5,3.0,2002,Geobreeders: Breakthrough,4,25,modern,low
5917,2378,3.885618166526493,1.1299435656838326,1,5,4.0,1980,"Tinker, Tailor, Soldier, Spy",26,28,eighties,high
5918,222,3.265765765765766,1.0874017765385038,1,5,3.0,2003,Samay,3,5,modern,low
5919,3751,3.6731538256464944,1.059469878790659,1,5,4.0,1984,V: The Final Battle,22,19,eighties,high
5920,116,2.8620689655172415,0.9947387834885657,1,5,3.0,1981,Eyewitness,25,10,eighties,very_low
5921,218,3.4541284403669725,1.1521194342603205,1,5,4.0,2004,Genesis: Live at Wembley Stadium,2,32,modern,low
5922,21701,3.8643841297636055,0.8661020920307317,1,5,4.0,1987,Stand and Deliver,19,17,eighties,very_high
5923,69,3.3043478260869565,1.2163632853484745,1,5,3.0,1997,Gabbeh,9,6,nineties,very_low
5924,68818,3.8480048824435467,1.0688963275406476,1,5,4.0,2000,Snatch,6,6,modern,very_high
5925,1427,2.8423265592151368,1.072911218295626,1,5,3.0,1984,C.H.U.D.,22,8,eighties,high
5926,121669,4.030048738791311,1.0688873428244092,1,5,4.0,1999,Fight Club,7,10,nineties,very_high
5927,124,3.3548387096774195,1.1560624816932732,1,5,3.0,2001,Billy Joel: The Essential Video Collection,5,42,modern,very_low
5928,4073,3.62730174318684,0.8920413288390732,1,5,4.0,1978,Foul Play,28,9,vintage,very_high
5929,106,3.19811320754717,1.2529569697377385,1,5,3.0,2004,Willie Nelson: Live at Billy Bob's Texas,2,40,modern,very_low
5930,2393,2.979523610530715,1.1120344760699779,1,5,3.0,2002,Sweet Sixteen,4,13,modern,high
5931,210,3.1619047619047618,1.1910657004750114,1,5,3.0,1979,Last Hurrah for Chivalry,27,24,vintage,low
5932,445,3.689887640449438,1.171359122794587,1,5,4.0,1966,Lost in Space: Season 2: Vol. 2,40,31,vintage,medium
5933,3968,3.173891129032258,1.0747245232379024,1,5,3.0,1975,Tommy,31,5,vintage,high
5934,81,1.8395061728395061,1.0302522764286521,1,5,2.0,1992,Witchcraft IV: The Virgin Heart,14,31,nineties,very_low
5935,112,2.7410714285714284,1.250193035288001,1,5,3.0,1992,Romper Stomper: Bonus Material,14,30,nineties,very_low
5936,195,3.071794871794872,1.0624686091054127,1,5,3.0,2000,Mars: The Red Planet Collection,6,31,modern,low
5937,1676,3.236873508353222,1.1654122881211377,1,5,3.0,1993,The Visitors,13,12,nineties,high
5938,94,2.904255319148936,1.0980838534305795,1,5,3.0,1919,Male and Female,87,15,classic,very_low
5939,97112,3.4795081967213113,1.0802905357740453,1,5,4.0,2001,The Mummy Returns,5,17,modern,very_high
5940,489,2.8282208588957056,1.164335587774185,1,5,3.0,2001,Wisconsin Death Trip,5,20,modern,medium
5941,1127,3.6885536823425022,1.0850519720149598,1,5,4.0,2001,The Way We Live Now,5,19,modern,high
5942,689,3.9317851959361394,1.1994390065928053,1,5,4.0,1977,The Grateful Dead Movie,29,23,vintage,medium
5943,2942,3.407885791978246,0.9279624258172837,1,5,3.0,1972,The Life and Times of Judge Roy Bean,34,36,vintage,high
5944,109,3.1376146788990824,1.3434883416788477,1,5,3.0,2000,Keiko Matsui: The Jazz Channel Presents: BET on Jazz,6,52,modern,very_low
5945,1767,4.045274476513866,1.1903676359224884,1,5,4.0,1999,Home Movies: Season 1,7,21,nineties,high
5946,23163,3.551482968527393,0.9476258983792739,1,5,4.0,1977,Saturday Night Fever,29,20,vintage,very_high
5947,5217,3.6818094690435115,1.037617215513629,1,5,4.0,1979,All That Jazz,27,13,vintage,very_high
5948,1128,3.7358156028368796,1.0720590483071046,1,5,4.0,1962,Long Day's Journey into Night,44,29,vintage,high
5949,802,3.5748129675810474,1.0809964550181093,1,5,4.0,1966,The Shakiest Gun in the West / The Love God?: Double Feature,40,60,vintage,medium
5950,140,2.592857142857143,1.03809751674164,1,5,3.0,2004,Evel Knievel,2,12,modern,very_low
5951,273,3.542124542124542,0.9734821665289412,1,5,4.0,2002,Twin Sisters,4,12,modern,low
5952,10026,3.435567524436465,1.0223866567443436,1,5,3.0,1960,Ocean's Eleven,46,14,vintage,very_high
5953,95,2.8947368421052633,1.3720126868910218,1,5,3.0,2001,The Middle Passage,5,18,modern,very_low
5954,1767,4.091114883984154,0.9465711213111235,1,5,4.0,1996,Poirot: Dumb Witness,10,20,nineties,high
5955,11221,3.8673023794670707,0.8828638601931567,1,5,4.0,1956,The Man Who Knew Too Much,50,25,classic,very_high
5956,133,2.691729323308271,1.3095248451703685,1,5,3.0,1963,Coffin Joe: At Midnight I'll Take Your Soul,43,43,vintage,very_low
5957,10377,2.9787029006456587,1.1649886970806296,1,5,3.0,1997,Fire Down Below,9,15,nineties,very_high
5958,2562,3.5679156908665104,1.1266330799132747,1,5,4.0,1992,Noises Off!,14,11,nineties,high
5959,568,3.6285211267605635,1.1897697061606056,1,5,4.0,2003,Dreamkeeper,3,11,modern,medium
5960,555,3.69009009009009,1.2037062916818486,1,5,4.0,2003,Magical Shopping Arcade Abenobashi,3,34,modern,medium
5961,1153,3.251517779705117,1.0692432438336728,1,5,3.0,1975,Trilogy of Terror,31,17,vintage,high
5962,931,3.087003222341568,1.2976209575419055,1,5,3.0,1990,Get a Life: TV Series,16,21,nineties,medium
5963,5810,3.8452667814113597,1.0329312419895396,1,5,4.0,1925,The Gold Rush,81,13,classic,very_high
5964,123,3.097560975609756,1.2637093081534987,1,5,3.0,1990,Ghayal,16,6,nineties,very_low
5965,300,2.1933333333333334,0.975942502464127,1,5,2.0,2004,They Are Among Us,2,17,modern,low
5966,160,2.61875,1.0866362325483134,1,5,3.0,1997,"Other Voices, Other Rooms",9,25,nineties,very_low
5967,15637,3.3734731726034406,1.0716502084880664,1,5,3.0,2003,The Lizzie McGuire Movie,3,24,modern,very_high
5968,1488,3.866263440860215,1.0528682522733057,1,5,4.0,2004,Dora the Explorer: Dora's Halloween,2,35,modern,high
5969,177,2.8813559322033897,1.1930396496122817,1,5,3.0,1984,Huey Lewis and the News: Rockpalast Live,22,40,eighties,low
5970,9210,3.627687296416938,0.9745563036979386,1,5,4.0,1991,Dead Again,15,10,nineties,very_high
5971,4386,3.026219790241678,1.026666648367121,1,5,3.0,1993,Boiling Point,13,13,nineties,very_high
5972,2282,3.837861524978089,0.9419840554115916,1,5,4.0,2004,Walk on Water,2,13,modern,high
5973,149,2.6375838926174495,1.3316052348051282,1,5,3.0,2000,Teletubbies: The Magic Pumpkin and Other Stories,6,48,modern,very_low
5974,394,3.7563451776649748,1.1035555963976411,1,5,4.0,1957,The Bridge on the River Kwai: Bonus Material,49,44,classic,medium
5975,70,3.3,1.1079423414077367,1,5,3.0,1979,Ripping Yarns,27,13,vintage,very_low
5976,99,2.525252525252525,1.1188864211060008,1,5,3.0,2003,"Baby Songs: ABC, 123, Colors & Shapes",3,37,modern,very_low
5977,2879,3.3841611670719,1.0615390228428883,1,5,3.0,1998,Why Do Fools Fall in Love,8,25,nineties,high
5978,152,3.4276315789473686,1.3252613071546302,1,5,4.0,2001,Cancer Warrior: Nova,5,20,modern,very_low
5979,254,2.7559055118110236,1.0573778846924564,1,5,3.0,1999,Speed of Life,7,13,nineties,low
5980,1944,3.888374485596708,1.084390074629493,1,5,4.0,1929,Un Chien Andalou,77,16,classic,high
5981,123,2.4390243902439024,1.274892097416867,1,5,2.0,1998,Navy Seals: America's Secret Warriors,8,37,nineties,very_low
5982,3542,3.3193111236589496,1.0723422277758445,1,5,3.0,1986,House,20,5,eighties,high
5983,4008,3.1701596806387227,0.9921014616249292,1,5,3.0,1995,Restoration,11,11,nineties,high
5984,788,2.9378172588832485,1.3048404877441984,1,5,3.0,2003,Leprechaun: Back 2 tha Hood,3,27,modern,medium
5985,278,2.4928057553956835,1.2276678185087915,1,5,2.0,1972,Children Shouldn't Play with Dead Things,34,40,vintage,low
5986,443,3.5033860045146725,0.9871859097184631,1,5,4.0,1955,The Rose Tattoo,51,15,classic,medium
5987,536,3.3171641791044775,1.2028642526810818,1,5,3.0,1978,Gates of Heaven,28,15,vintage,medium
5988,2095,3.0085918854415272,1.1587970382948283,1,5,3.0,2001,The First Year,5,14,modern,high
5989,382,3.7329842931937174,1.0023128082748989,1,5,4.0,1943,Le Corbeau,63,10,classic,medium
5990,136,3.5073529411764706,1.316540492010176,1,5,4.0,2003,Sammy Hagar: The Long Road to Cabo,3,34,modern,very_low
5991,56147,3.597663276755659,1.22233000707931,1,5,4.0,2005,Sin City,1,8,modern,very_high
5992,4647,4.0811276092102435,0.9870464178222826,1,5,4.0,1954,La Strada: Special Edition,52,26,classic,very_high
5993,286,3.2482517482517483,1.2612638132349157,1,5,3.0,1986,Thrashin',20,9,eighties,low
5994,116,3.2758620689655173,1.2893288236878149,1,5,3.0,2005,LeapFrog: Learn to Read at the Storybook Factory,1,48,modern,very_low
5995,855,3.6596491228070174,1.040152829889877,1,5,4.0,1997,The Long Way Home,9,17,nineties,medium
5996,223,3.412556053811659,1.1430259410984498,1,5,4.0,1961,The Ladies Man,45,14,vintage,low
5997,36526,3.672014455456387,0.92519281415493,1,5,4.0,1988,Young Guns,18,10,eighties,very_high
5998,563,3.1296625222024868,1.2193098186879276,1,5,3.0,1932,Vampyr,74,6,classic,medium
5999,236,3.7838983050847457,1.2581289951104142,1,5,4.0,1995,The Bible Collection: Joseph,11,28,nineties,low
6000,135,3.259259259259259,1.0856112038913253,1,5,3.0,1952,The Star,54,8,classic,very_low
6001,1698,3.153121319199058,1.2210558085407697,1,5,3.0,1992,Tom and Jerry: The Movie,14,24,nineties,high
6002,1111,2.993699369936994,0.8908725834767808,1,5,3.0,1996,Norma Jean & Marilyn,10,20,nineties,high
6003,7829,3.705454080980968,1.0604359545668622,1,5,4.0,1990,Wild at Heart,16,13,nineties,very_high
6004,2718,2.596026490066225,1.0856641173351058,1,5,3.0,1991,V.I. Warshawski,15,15,nineties,high
6005,3827,3.242487588189182,1.1564690566894111,1,5,3.0,2001,Baby Boy,5,8,modern,high
6006,276,2.3333333333333335,1.0398135030918387,1,5,2.0,1987,The Sicilian,19,12,eighties,low
6007,19358,4.330870957743569,1.0386390448754181,1,5,5.0,2003,Arrested Development: Season 1,3,30,modern,very_high
6008,188,3.095744680851064,1.0502777726412074,1,5,3.0,1955,My Sister Eileen,51,16,classic,low
6009,132,2.234848484848485,1.1315047637120357,1,5,2.0,1995,Carnosaur 3,11,11,nineties,very_low
6010,121,2.43801652892562,0.990728368284929,1,5,2.0,1999,New World Disorder,7,18,nineties,very_low
6011,2868,4.016039051603905,0.9554539721299055,1,5,4.0,1985,Cheers: Season 4,21,16,eighties,high
6012,1885,3.8318302387267904,1.1706083366128726,1,5,4.0,1994,Party of Five: Season 1,12,23,nineties,high
6013,4652,3.0778159931212383,1.0577630838005871,1,5,3.0,1997,An American Werewolf in Paris,9,29,nineties,very_high
6014,11491,3.229570968584109,1.0925171462996224,1,5,3.0,2005,House of Wax,1,12,modern,very_high
6015,504,4.182539682539683,1.0525046801805147,1,5,5.0,2003,DNAngel,3,7,modern,medium
6016,5688,3.4127988748241913,1.0579106781642473,1,5,3.0,1996,Mrs. Winterbourne,10,17,nineties,very_high
6017,960,3.509375,0.9921041904524156,1,5,4.0,2004,Z Channel: A Magnificent Obsession,2,34,modern,medium
6018,4058,2.925086249383933,0.997560027928327,1,5,3.0,2001,The Business of Strangers,5,25,modern,very_high
6019,340,3.361764705882353,1.1373297677105623,1,5,3.0,1994,Speed: Bonus Material,12,21,nineties,low
6020,803,3.00747198007472,1.2973958033203503,1,5,3.0,1985,A Zed & Two Noughts,21,19,eighties,medium
6021,10252,3.3503706593835347,0.932795352262462,1,5,3.0,1977,Oh God!,29,7,vintage,very_high
6022,186,1.7419354838709677,0.9288554515473463,1,5,1.0,2001,Frost: Portrait of a Vampire,5,28,modern,low
6023,2395,3.8768267223382047,1.3211637428327512,1,5,4.0,2000,Strangers with Candy: Season 3,6,30,modern,high
6024,1512,3.306878306878307,1.106986556380993,1,5,3.0,2005,Brothers,1,8,modern,high
6025,1110,3.8333333333333335,1.0385563724437938,1,5,4.0,2002,Benjamin Franklin,4,17,modern,high
